MAT.6.2	“Nang lä mätang saite na tea säbawng kätü-a, nang sa te khimi na tea thui hang ba. Khimi kähawi käjüng aesa saite na kätyng sa ö hang. Äni ce lä Judae na üng ingkäcai hai lolang kaeting-a mätang saite na tea säbawng ö te vi. Khimi ce ma äni ce tea tämö khai hethang honi kä sa ö vi. Tängai ö. Äni ce la khimi ce üng ävang dang pyng ö te vi dy. Säthaw ma äni ce tea ävang py te y. 
MAT.6.3	Nang lä mätang saite na tea säbawng te kätü-a, nang rawijae na mäteng mäny hai hang. 
MAT.6.4	Honi kätyng sa dylä, nang üng säbawng saite tea khimi ce mäny y lyng. Känipre-a awng saite nang üng Pä-ai ma kangru-a sa saite nung te phüng-a ävang py ai mang.
MAT.6.5	“Nang lä aetang ea khimi kähawi käjüng käsa na kätyng sa hang. Äni ce lä khimi ce känung bawi-a Judae na üng ingkäcai hai lolang kaeting mityng-a aedaw kha aetang hethang ngai ö vi. Tängai ö. Äni ce la khimi ce üng ävang dang vi dy. Säthaw ma äni ce tea ävang py pa y dy. 
MAT.6.6	Tukha nang ce aetang ea ingthung-a kung kha kätho aekhae teng. Ämi hai nung haw y saite nang üng Pä-ai Säthaw tea aetang. Nang üng Pä-ai ma kangru-a sa saite nung kha ävang py ai mang.
MAT.6.7	“Nang lä aetang ea älo aepe mang hang. Nang lä aedawng y käla älo awng mang-a thui hang. Säthaw bung mäny y saite na lä hini kä aetang vi. Äni ce lä älo sadui-a aepe kha aetang dylä, äma ce üng Säthaw ma tängai ai näkha aedawng ö te vi. 
MAT.6.8	Nang lä äni ce kätyng sa hang. Nang üng Pä-ai lä nang mäkai y te kälang-a ma nang ngai saite na mäny pyng vi dy. 
MAT.6.9	Tukha nang aetang te kätü-a hini kä thui ö.
MAT.6.9	‘Känipre üng kai ce üng Pä-ai ä, nang üng ämüng käcai tea khimi ce ma tämö khai sy.
MAT.6.10	Nang ma Sanphrang kätyng pyng sy. Känipre-a nang üng angtawtha na nang ma üng aely kängai kätyng sa vi.
MAT.6.10	Älawngpre üng khimi na lä hini kätyng nang üng aely kängai sa sy.
MAT.6.11	Kai ce üng käni qütä ca hethang py kü ba.
MAT.6.12	Kai ce tea tämang saite khimi na hunghö kai ce bälawi te kätyng-a,
MAT.6.12	kai ce üng hunghö bälawi kü ba.
MAT.6.13	Kai ce tea hunghö sa te khytä bärawi bäleng saite aeting hai jo hang ba.
MAT.6.13	Setan ma kai ce tea bäja y hethang säbawng kü ba’ näkha näpa.”
MAT.6.14	Tukha Isu ma “Nang tea sa tämang saite khimi na üng hunghö bälawi dylä, Känipre-a awng saite nang ce üng Pä-ai la nang üng hunghö bälawi vi ai mang. 
MAT.6.15	Tungaila nang tea tämang saite khimi na üng hunghö bälawi y dylä, nang üng Pä-ai la nang ma üng hunghö bälawi y lyng.
MAT.6.16	“Nang lä böjae ea khimi kähawi käjüng aesa te kätyng mimai hawi y te sa ö hang. Äni ce lä böjae te khimi na mäny hethang ngai te phüng-a ämi aelae y käla mimai hawi y te kätyng sa ö vi. Tängai ö, äni ce lä khimi ce üng ävang dang vi dy. Säthaw ma äni ce tea ävang py y dy. 
MAT.6.17	Nang ce lä böjae ea mimai aelae pang kha äsang aeso ping. 
MAT.6.18	Honi kätyng sa dylä, nang ce üng böjae te ämi lä mäny he y. Ämi hai nung haw y saite nang üng Pä-ai lä kangru-a sa te nung kha ävang py ai.”
MAT.6.19	“Nang ma tähang älawngpre-a vyngsai na mätung hang. Älawngpre-a vyngsai mätung dylä, süngei hai dengkeng ca haw vi. Khimi ce lä ing-a kung kha vyng na bäru haw vi. 
MAT.6.20	Honi jüng-a nang ma tähang Känipre-a vyngsai na mätung kae. Honi vyngsai lä süngei dengkeng na ma ca haw y lyng. Honi lä theru na ma bäru haw te y. 
MAT.6.21	Nang üng kätui awicae awng saite mityng-a nang üng bälung lä awng vi ai.
MAT.6.22	“Nang üng ämi lä ätabung üng kaevang vi. Nang üng ämi na hawi dylä, nang üng ätabung lä Säthaw üng kängai sa vi ai. 
MAT.6.23	Tungaila nang ämi hawi y dylä, nang üng ätabung angxynlyng na lä käving thung-a awng kha Säthaw üng kängai mäny haw y dy.
MAT.6.24	“Ämi mawsawng la ingkung lawng netä üng kälu sa mei haw y. Honi kä sa dylä, lawngtä tea tämö khai kha lawngtä tea lä mäthi y vi ai. Ingkung lawngtä tea esäre kha kälang lawngtä tea lä bälung aevaw ai. Nang lä qengtä ma Säthaw hai älawngpre üng tangkae tähang mawsawng sa mei haw y lyng.
MAT.6.25	“Nang lä älawng qawng-a hing hethang tähang bälungbi hang. Ätemakä ca ai mei. Ätemakä aekhu aena ai mei näkha bälungbi hang. Nang üng hing te lä käcakänei qawng-a aely lengky vi. Nang üng ätabung lä aekhu aena nae qawng-a ävang tingky. 
MAT.6.26	Tävaw na phüng aedawng mäsüng kae-e. Äni ce lä caw la e y. Caw la ae y. Caw na cawtai thung-a khai y. Tungaila Känipre üng mä-ai üng Pä-ai Säthaw ma äni ce tea mäcaw pa te vi. Nang lä tävaw na qawng-a ävang tingky vi. 
MAT.6.27	Nang lä bälungbi te hai-a mä-ai ma üng hing saite säning tea äjecäcaw ryng hai sei haw te y vi.
MAT.6.28	“Nang lä aekhu aena nae tähang bälungbi hang. Daithung üng äcae hawi saite äpa na phüng aedawng mäsüng kae-e. Äni ce lä kälu la sa vai te y. Kä-o la aekhü vai te y. 
MAT.6.29	Tungaila vaihi kai ma nang ce tea thui ai dy. Tawngnang phi saite Solomon sanphrang mäteng ma honi äpa na kätyng äcae hawi saite kä-o na aekhu aena haw y. 
MAT.6.30	Säthaw lä daithung üng aeca tea äcae kähawi-a sa pa te vi. Honi aeca vaihi hing kha khawngdang lä khimi ce ma mai thung-a käde te kae vi. Tukä dylä, Säthaw lä nang tea ngai saite kä-o na py ai be. Nang ce lä Säthaw tea yng te di bärai ö te vi.
MAT.6.31	“Tukätephüng-a makä ca ai mei. Makä nei ai mei. Äte aekhu ai mei” näte bälungbi ö hang. 
MAT.6.32	Säthaw bung mäny y saite khimi na hai hini na phüng-a, bälungbi ö te vi. Nang ce hini ngai vi näte Känipre üng nang ce üng Pä-ai Säthaw lä mäny vi. 
MAT.6.33	Säthaw üng pre hai aesui saite na phüng angcü-a aedawng mang ö. Säthaw üng aely kängai kätyng angcü-a awng. Tupyng-a hini angxynlyng na Säthaw ma nang ce tea py vi ai. 
MAT.6.34	Tukätephüng-a nang lä khawngdang tähang bälungbi y ma. Khawngdang üng bälung käbi tähang lä khawngdang ma aedawng kae. Vaini aeting saite bälung käbi na lä vaini tähang aelo khaw dy.
MAT.7.1	“Khimi ce tea tärae cei ö hang. Tudylä nang ce tea Säthaw ma cei y ai mang. 
MAT.7.2	Khimi kälang tea nang ce ma tärae cei te kätyng-a Säthaw ma nang ce tea tärae cei tyng vi ai. Khimi ce tea nang ce ma kätüng-a tärae cei dylä, Säthaw ma nang ce tea kätüng-a tärae cei tyng ai. Tungaila nang ce ma khimi kälang na tea bäheng y käla ma tärae cei dylä, Säthaw ma nang tea bäheng y käla tärae cei tyng vi ai. 
MAT.7.3	Nang ce lä äpy üng ämi thung üng angnüng cäpi cäcaw tea kheng ö hang. Hini lä hunghö cäpi hai aetawng vi. Nang ce üng ämi thung-a awng saite thingkawng byng tea nang ce lä aedawng ö. 
MAT.7.4	Nang ce üng ämi thung-a thingkawng byng awng te kätü-a nang ce üng äpy äjae tea ‘Angnüng cäpi cäcaw bung mätho hethang säbawng ai dy’ näkha thui hang. 
MAT.7.5	Nang ce lä käjüng aesa te khimi na vi. Angcü-a nang ce üng ämi thung üng thingkawng byng käleng mätho la. Tupyng-a ni nang ce äpy äjae üng ämi angnüng cäpi cäcaw tea mätho haw ai.
MAT.7.6	“Säthaw üng cai saite na, ui na ca hethang kädesö hang. Honi kä sa dylä, äni ce lä nang ce tea aehawi kha kei vi ai. Nang ce tähang khawisäling kälung kätyng ävang ting saite o na maw-a kädesö hang. Honi kä sa dylä, hani na qawng-a äni ce üng kho hai thaw pipu ö vi ai. Tupyng-a äni ce lä nang ce tea aehawi kha nang ce bung kei po bälo vi ai.
MAT.7.7	“Nang ce ngai saite na Säthaw tea mäkai ö. Tudylä äni ma nang ce tähang py ai. Ha ö. Tudylä Säthaw ma nang ce tea nung hai ai mang. Kätho tea täkhü ö. Tudylä Säthaw ma nang ce tea kätho pä-awng pa ai mang. 
MAT.7.8	Säthaw tea mäkai saite khimi angxynlyng na tea lä py ai mang. Ha jawjaw saite khimi angxynlyng na lä nung hai ai mang. Kätho tea täkhü jawjaw saite khimi angxynlyng na tea lä Säthaw ma kätho pä-awng pa ai. 
MAT.7.9	Nang ce thung-a lawngtä üng nade ma täkaw mäkai dylä, ämi ma la kälung py ai mei. 
MAT.7.10	Äni ma nang ce tea mawi mäkai dylä, äni tea bärui py ai mei. 
MAT.7.11	Nang ce hunghö awng mang saite khimi na mäteng ma caw nade na tea kähawi sai na py vävawi te vi. Tudylä Känipre üng nang ce üng Pä-ai lä nang ma ce üng caw nade na tea kähawi py te qawng-a cang y mäkai saite khimi tea lä hawi te amäjy na py rae te vi.
MAT.7.12	“Caekäcai angxynlyng na thung-a Säthaw ma thui saite särilo lä hini kätyng vi. Mä-ai ma tea kähawi sa hethang ngai te kätyng khimi kälang na tea kähawi sa pa ö.
MAT.7.13	“Säthaw üng pre-a kätho kaecei mang kung ö. Ngärei thung mang-a ly saite lolang lä hawi kha kätho khaw la leng bärai vi. Khimi kä-awng mang na lä honi lolang-a ly ö vi. 
MAT.7.14	Tungaila dungtäsa hing te mang-a tyng saite kätho lä cäpi kha lolang rae bärai. Tukätephüng-a khimi äjecäcaw ni honi lolang bung nung kae vi.
MAT.7.15	“Nang ce lä buisaw käjüng aesa saite khimi tea sädi khai ö. Äni ce lä beram käjüng aesa kha nang ce tea ly dy. Tungaila äni ce lä tätang khaw-a kei kha bädü saite käsui na kätyng vi. 
MAT.7.16	Khimi ce tea äma ce üng sa saite hai-a nang lä mae ai. Angling kung-a Cäpje thai aethai te y. Angling kung-a thaidö thai aethai te y. 
MAT.7.17	Äkung kähawi qütä-a lä äthai kähawi aethai. Tungaila äkung kähawi y lä äthai kähawi y aethai kae vi. 
MAT.7.18	Äkung kähawi-a lä äthai kähawi y aethai haw y. Äkung kähawi y dylä, äthai kähawi aethai haw y. 
MAT.7.19	Khimi ce lä äthai kähawi aethai y saite äkung angxynlyng na tea la bälu kha mai thung-a käde ö te vi. 
MAT.7.20	Tukätephüng-a khimi ce lä hawi y saite amäjy na sa dylä, äni ce buisaw käjüng aesa te nang ce mäny ai.
MAT.7.21	“Khimi phütä na lä Kai tea ‘Areng ä, Areng ä’ näkha kähyng ngaila, sanphrang Säthaw pyng saite pre thung-a qa y vi ai. Känipre Kai üng Pä-ai Säthaw üng kängai sa saite na tea ni Äni ma ngai ai. 
MAT.7.22	Säthaw ma khimi angxynlyng na tea tärae cei te kätü-a, khimipui na ma ‘Areng ä, Areng ä, Nang üng Ämüng hai-a Säthaw üng Angthang kai ce lä thui ö vi dy. Nang üng Ämüng hai kai ce lä kamarae na awng mang-a sa te hai khimi ce te üng angra na tea mätho vi dy’ näkha thui ö vi ai. 
MAT.7.23	Tupyng-a äni ce tea ‘Nang ce bung kai mäny vai te y. Nang ce lä käsi sa saite khimi na vi. Kai te üng tho la’ näkha cüngpra-a thui pa dy.
MAT.7.24	“Tukätephüng-a kai üng lo thai kha tängai saite lä hini kä vi. Äni lä ing sa saite khimi bälungkähae lawngtä kätyng vi. Äni lä älawng käthu-a tai kha kälung pui käca hai-a aeqyng nae kähawi qawng-a mänyng ea ing sa saite khimi lawngtä kätyng vi. 
MAT.7.25	Aeli khöpui khöre hai tuimaw lä tho pa vi dy. Aeli kangcai lä tho kha hani ing tea ty pa vi. Tungaila ing lä aene pa y vi. Ätephüng-a mei nädylä ing aenyng nae hawi bärai pa te phüng-a vi.
MAT.7.26	“Tungaila kai üng lo thai ea tängai y saite khimi lä hini kä hei. Äni lä aenyng nae kähawi y saite puisidi qawng-a ing sa saite khimi kaerö lawngtä kätyng vi. 
MAT.7.27	Aeli khöpui khöre hai tuimaw lä tho pa vi dy. Aeli kangcai lä tho kha ing tea ty pa. Tukha ing honi lä aene kha äbyng älang na-a awng king pa vi dy” näkha näpa.
MAT.7.28	Isu ma thui pyng te kätü-a äni ma mätu te lo thai saite khimipui na lä honi mätu saite phüng tengxyng y cangxei pa ö vi dy. 
MAT.7.29	Ätephüng-a mei nädylä Ubädi särae na ma mätu te kätyng Isu lä mätu pa te y vi. Äni lä aenae awng saite lawngtä kätyng mätu pa te vi.
MAT.8.1	Isu lä me anghung üng aerung käthu ea khimipui na lä äni leithung hui pa ö dy. 
MAT.8.2	Tukha ängang käsi mang saite khimi lawngtä lä ly kha Isu maw-a khokhö didü pa dy. Äni ma Isu tea “Areng ä, nang ma aely ngai dylä, kai bung hawi hai haw he kae” näkha näpa. 
MAT.8.3	Isu la äma üng kö bäjang kha khimi känaw tea aela pa dy. Äni ma “Kai aely ngai cy. Hawi lawi sy” näpa. Qengtäma äni üng ängang käsi lä hawi praw pa vi dy. 
MAT.8.4	Tupyng-a Isu ma äni tea, “Ämi tea lä hini phüng thui hang ba. Tungaila ly kha nang ma bung mäthykung na tea mätü ba. Tukha Mosi üng Ubädi kätyng mäthykung tea löci sa ba. Hikä sa te lä nang vaihi naw hawi dy näte khimi qütä ma mäny vi ai” näkha näpa. 
MAT.8.5	Isu lä Kapernawm märü-a kung tea Rom reisae cungvaitä bung pyng saite mätawngky lä äni tea ly kha säbawng hethang mäkai pa dy. 
MAT.8.6	Rom reisae mätawngky ma “Särae ä, kai üng mawsawng lä tengxyng y kawngang naw vi. Äni lä ätabung aetae haw y käla ing-a awng te vi. Äni lä naw mätang phi vi dy” näkha näpa.
MAT.8.7	Isu ma äni tea “Kai ly kha äni tea hawi sa pa ai mang” näpa.
MAT.8.8	Tupyng-a reisae mätawngky ma “Särae ä, nang lä kai üng ing-a ly hethang aeteng y lyng. Nang üng lo bälangtä phai thui dylä, kai üng mawsawng lä naw te hawi raw ai mang. 
MAT.8.9	Kai lä khimi üng aenae täkui-a awng saite khimi kae. Kai üng aenae täkui-a reisae na awng. Kai ma lawngtä tea ‘ly lawi’ nädylä äni lä ly vi. Kai ma äkälang reisae tea ‘Vawi lawi’ nädylä, äni lä vawi vi. Kai ma üng mawsawng tea ‘Hini kä sa nädylä äni lä sa vi’” näkha näpa.
MAT.8.10	Isu ma hini lo thai ea tengxyng y cangxei vi dy. Tukha äma leithung hui te khimipui na tea “Tängai ö, Isrelae khimi na thung-a mäteng ma hini kätangtä yng phi saite khimi bung kai aeting vai y. 
MAT.8.11	Kai ma nang ce tea thui ai dy, khimi kä-awng mang na lä käni düng känise pre kälang mang üng ly ö te vi. Säthaw lä äma üng pre-a Sanphrang sa te kätü-a mä-ai üng kangsi Abraham, Isaika, Jaeko ce hai äni ce mangtä aety kha pawi sa ö vi ai. 
MAT.8.12	Tungaila Säthaw üng khimi, Isrelae khimi na bung kävingky saite thung-a kädesö vi ai. Honi mityng-a äni ce lä tengxyng y rawpi te hai äfaw aemäkütang kha awng ö vi ai mang” näkha näpa. 
MAT.8.13	Tupyng-a Isu ma Rom reisae mätawngky tea “Ing-a vawi lawi. Nang ma üng yng te kätyng mawsawng lä naw hawi vi dy” näkha näpa.
MAT.8.13	Honi kätü khaw-a ma mawsawng lä naw hawi pa vi dy.
MAT.8.14	Isu lä Peterae ing-a ly ea Peterae üng pä-i lä kawngang naw kha i nae qawng-a aesawng te nung pa vi dy. 
MAT.8.15	Isu ma Peterae pä-i kö tea aela ea äpä-i lä naw hawi pa dy. Tupyng-a Peterae pä-i lä aetha praw ea äni ce tea käcakänei mäcaw pa dy.
MAT.8.16	Honi kädüng käni leng ea lä khimi ce ma angra kung saite khimi kä-awng mang na bung Isu tea nähai pa ö cu dy. Isu ma älo thui kha khimi ce te üng angra na bung mätho pang pa vi dy. Isu ma khimi ce üng känaw käsaw angxynlyng na hawi sa pa dy. 
MAT.8.17	Caekäcai thung-a buisaw Isaia ma tärü rüng saite lä cungrü hai pa dy. “Äni ma mä-ai üng aethawdi saite hai känaw käsaw na tea hawi hai vi dy” näkha näpa.
MAT.8.18	Isu lä äma tea säveng saite khimipui na bung nung ea äkähui na tea “Tuilipui rei mang-a aekae ö si” näpa. 
MAT.8.19	Tukha Ubädi särae lawngtä ma Isu tea ly kha “Särae ä, Kai lä nang ly saite mityng qütä-a hui by ai” näkha näpa.
MAT.8.20	Isu ma äni tea “Kivae na lä äkhaw awng. Tävaw na lä täbö awng. Tungaila Kai, Khimi üng Cäpaw, lä älö qu nae mäteng awng te y” näkha näpa.
MAT.8.21	Äkälang äkähui lawngtä ma “Areng ä, kai pä-ai üng äro bärung he sa mang re si. Tupyng-a kai ly kha nang leithung hui ai mang.”
MAT.8.22	Tungaila Isu ma äni tea “Nang lä kai leithung vaihi ma hui lawi. Kädü na ma äma ce üng äro tea bärung ö raw kae sy” näkha näpa.
MAT.8.23	Tupyng-a Isu lä bälawng qawng-a paw pa dy. Äkähui na lä äni hai mangtä hui ö dy. 
MAT.8.24	Qengtäma tuilipui-a aeli kangcai tho te aetawng kha tuileng na lä bälawng thung-a kung pa vi dy. Tungaila Isu lä i vi rawng. 
MAT.8.25	Äkähui na lä Isu tea ly ea i bälaw ö dy. Äni ce ma “Areng ä, mä-ai tea säbawng kü. Mä-ai lä dü ai dy hei” näkha näpa.
MAT.8.26	Isu ma äni ce tea “Nang ce lä yng te aethaw awng ö y. Ätephüng-a ri ö te mei.” Tupyng-a Isu ma aetha kha aeli hai tuileng na tea särilo hai thui pa dy. Tukha aeli hai tuileng na lä ding king pa vi dy.
MAT.8.27	Khimi ce lä cangxei ea “Hini lä makäti khimi vi nang mei. Aeli hai tuileng na mäteng ma äni üng lo tängai na ly” näkha äma ce tingtawi aethui ö dy.
MAT.8.28	Isu lä Kalile tuilipui rei mang-a tyng dy. Honi mityng lä Kerasene khimi ce üng khö vi. Angra kung saite khimi lawng netä lä täprawng mang üng tho kha Isu tea aeting pa dy. Änini lä tengxyng y aethaw awng kha khimi angxynlyng na ri ö bawi vi. Tukha ämi lä honi lolang mang ly vawng ö y. 
MAT.8.29	Änini ma Isu tea “Säthaw üng Cäpaw ä, nang lä kai ce tea ätemakä sa hethang ngai hai te mei. Säthaw üng kätü tyng y rawng ea kai ni tea dengpy hethang ly te dy mei” näkha näpa.
MAT.8.30	Änini hai äjecäcaw hanglaw saite mityng-a o kanghö na lä raca ca kha awng. 
MAT.8.31	Angra na ma Isu tea “Nang ma kai ce bung khimi te üng mätho dylä, honi o na thung-a kung hethang py kü jo” näkha näpa.
MAT.8.32	Isu ma angra na kung saite ni tea “Ly hawi lawi” näkha näpa. Tukha angra na lä khimi te üng tho kha o tea kung ö dy. Tupyng-a o kanghö na lä täkha pyng mang-a aehui käthu ö kha tuilipui thung-a aesänung kha dü king pa ö vi dy.
MAT.8.33	O bung rui saite khimi na lä märü thung-a aehui ö kha äma ce tea aeting saite khimi na tea thui pa ö dy. Angra kung saite khimi lawng netä üng älawngsai lä thui pa ö dy. 
MAT.8.34	Tukha märü üng khimi angxynlyng na lä Isu bung nung hethang ly ö dy. Äni ce lä Isu bung nung ea äma ce khö üng thoja hethang mäkai pa ö dy.
MAT.9.1	Tupyng-a Isu hai äkähui na lä bälawng aedang kha tuilipui rei mang-a aekae ea äma üng märü-a
MAT.9.2	Khimi phütä na ma kökho kädü lawngtä bung Isu tea nähai pa. Äni lä i nae qawng-a aesawng pa te vi. Isu lä hini khimi ce üng yng saite nung kha naw saite khimi tea “Änang ä, aethawsi hang. Nang üng hunghö bung kai ma bälawi vi dy” näkha näpa.
MAT.9.3	Ubädi särae phütä na ma hini lo thai te kätü-a, äni ce ma “Hini khimi lä Säthaw kätyng aesa te vi ly” näkha dawng ö dy.
MAT.9.4	Isu lä äni ce üng aedawng saite mäny kha äni ce tea “Nang ce lä käsi na dawng hethang kae y. 
MAT.9.5	Kökho kädü khimi tea thui hethang manita jaky mei. ‘Nang üng hunghö na kai bälawi dy’ näkha thui te jaky mei. Y käla äni tea ‘Aetha kha aeke lawi’ näte jaky mei. 
MAT.9.6	Tungaila Khimi üng Cäpaw, Kai lä älawng qawng-a hunghö na bälawi hethang aenae awng saite nang ce tea mätü vi ai” näkha näpa. Tupyng-a Isu ma kökho kädü khimi tea “Aetha, nang üng i nae tä-yng kha ing-a vawi lawi cü” näkha näpa.
MAT.9.7	Tukha äni lä aetha kha ing-a vawi pa vi dy. 
MAT.9.8	Hini tea khimi ce ma nung te kätü-a lä ri kha cangxei ö phi pa vi dy. Äni ce lä khimi lawngtä tea hini aenae käleng py pa te Säthaw tea bälaw ö vi dy.
MAT.9.9	Isu lä honi mityng tho ea Mathai näte lawngtä angko cawng saite jung cäcaw-a aety te nung vi. Isu ma äni tea “Kai leithung hui lawi” näpa.
MAT.9.9	Tukha Mathai lä aetha kha Isu leithung hui praw pa dy.
MAT.9.10	Isu lä Mathai üng ing-a kädüngbö ca dy. Honi kätü-a angko cawng saite na hai, khimi hunghö na ly kha, Isu hai äkähui na mangtä bö ca ö te vi. 
MAT.9.11	Pharisai na ma Isu lä hunghö awng saite na hai bö ca te nung kha Isu üng äkähui na tea “Ätephüng-a nang ce üng särae lä khimi hunghö na, angko cawng saite khimi na hai mangtä bö ca te vi mei” näkha näpa.
MAT.9.12	Hini lo Isu ma thai kha äni ce tea “Känaw käsaw awng y saite na lä latang bung ngai y lyng. Tungaila naw te khimi lä latang bung ngai vi. 
MAT.9.13	Nang ce lä Caekäcai thung-a tärü te älo üng äphüng aetu ö re. Säthaw ma ‘Kai lä löci aesa te ngai y. Khimi ce lä äma ce tingtawi aebäheng te kai lä ngai te kae’ näkha näpa te vi. Kai lä khimi cüng saite na bung ka hethang ly te y. Khimi hunghö na bung ka hethang ly te kae vi” näkha näpa.
